trialnum	session	basicShape	numObjects	speed	initialDirRing0	fixatnPeriodFrames	orderCorrect	trialDurTotal	numTargets	offset	whichIsTargetEachRing0	ringToQuery	direction0	respAdj0	rev0_0	rev0_1	rev0_2	rev0_3	rev0_4	rev0_5	rev0_6	rev0_7	rev0_8	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	IDnum	sessionNum	comment	pTrialsLotsTimingBlips	pTrialsBlipsAfterFixatn	pTrialsLongFramesAfterCue	EDFmatchExists
147	2	ellipse	6	0.4999999999999858	-1	74	3	3.397737946091018	1	[-10,	0]	5	0	-1	-0	2.2847	3.2756	4.6172	-999	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
148	2	ellipse	4	0.9000000000000057	1	74	0	3.213699874568566	1	[-10,	0]	1	0	1	1	2.686	3.7811	-999	-999	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
149	2	ellipse	6	0.4999999999999858	-1	98	3	5.2740513274998895	1	[10,	0]	0	0	-1	0	1.7552	2.4601	4.332	6.0991	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
150	2	ellipse	6	0.4999999999999858	-1	100	3	3.998765851418849	1	[-10,	0]	1	0	-1	0	2.9385	4.3375	-999	-999	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
151	2	ellipse	6	0.549999999999983	1	84	0	4.025910575701517	1	[-10,	0]	1	0	1	1	2.2979	3.2343	4.5793	-999	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
152	2	ellipse	4	0.8500000000000085	-1	100	0	3.4975872055411137	1	[-10,	0]	1	0	-1	1	2.778	4.6191	-999	-999	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
153	2	ellipse	4	0.02	-1	110	3	5.513590004813333	1	[10,	0]	3	0	-1	-0	1.8089	2.37	3.5655	4.6712	5.5905	7.4569	-999	-999	-999	1	0	44	2	None	0	0.1375	0.1	TRUE
154	2	ellipse	4	0.02	-1	101	3	5.69435017301246	1	[-10,	0]	3	0	-1	0	2.6987	3.4545	5.3446	5.8755	6.8115	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
155	2	ellipse	4	0.8000000000000114	1	92	3	4.037107442482724	1	[-10,	0]	3	0	1	0	2.6994	3.7197	4.7127	-999	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
156	2	ellipse	6	0.4999999999999858	-1	89	3	4.668855979910124	1	[10,	0]	0	0	-1	0	2.8077	3.5327	4.203	5.1705	-999	-999	-999	-999	-999	0	0	44	2	None	0	0.1375	0.1	TRUE
157	2	ellipse	6	0.4999999999999858	-1	101	3	4.779184366244225	1	[10,	0]	5	0	-1	0	3.1165	5.0796	-999	-999	-999	-999	-999	-999	-999	1	0	44	2	None	0	0.1375	0.1	TRUE
158	2	ellipse	4	0.8000000000000114	-1	97	3	4.825343402544267	1	[10,	0]	2	0	-1	-0	1.7226	2.4222	3.6041	4.2877	6.0706	-999	-999	-999	-999	3	0	44	2	None	0	0.1375	0.1	TRUE
159	2	ellipse	6	0.4999999999999858	1	83	0	3.5141437620604665	1	[10,	0]	2	0	1	-1	2.7463	4.0898	-999	-999	-999	-999	-999	-999	-999	1	1	44	2	None	0	0.1375	0.1	TRUE
0	1	ellipse	6	0.5111111111111057	1	105	0	5.357887523613473	1	[-10,	0]	2	0	1	-3	2.8434	3.8119	5.2364	6.4355	-999	-999	-999	-999	-999	11	11	42	1	None	0.04375	0.23125	0.20625	TRUE
1	1	ellipse	6	0.21111111111110856	1	98	3	3.349022220519603	1	[-10,	0]	5	0	1	-0	1.8675	2.7657	3.288	4.6962	-999	-999	-999	-999	-999	3	3	42	1	None	0.04375	0.23125	0.20625	TRUE
2	1	ellipse	4	0.5111111111111057	1	107	3	5.2259548149519075	1	[10,	0]	1	0	1	0	3.1946	4.1366	5.9294	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
3	1	ellipse	6	0.5111111111111057	1	101	3	5.492883155849654	1	[-10,	0]	2	0	1	-0	1.8214	3.7423	5.0355	6.5262	-999	-999	-999	-999	-999	10	10	42	1	None	0.04375	0.23125	0.20625	TRUE
4	1	ellipse	6	0.5111111111111057	-1	93	3	5.304944865408378	1	[10,	0]	1	0	-1	0	3.19	3.9446	5.0638	6.8231	-999	-999	-999	-999	-999	9	9	42	1	None	0.04375	0.23125	0.20625	TRUE
5	1	ellipse	4	0.8111111111111029	1	85	3	4.934442892656229	1	[-10,	0]	1	0	1	-0	2.1277	2.823	3.8386	5.7347	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
6	1	ellipse	6	0.1	-1	75	3	3.3379154948040934	1	[-10,	0]	4	0	-1	-0	2.4549	3.0859	3.6944	-999	-999	-999	-999	-999	-999	2	0	42	1	None	0.04375	0.23125	0.20625	TRUE
7	1	ellipse	6	0.5111111111111057	-1	81	3	4.28237739908948	1	[10,	0]	2	0	-1	-0	1.8144	3.6708	5.0408	-999	-999	-999	-999	-999	-999	3	3	42	1	None	0.04375	0.23125	0.20625	TRUE
8	1	ellipse	4	1.1111111111111	-1	77	3	4.456319226556664	1	[-10,	0]	3	0	-1	0	2.2511	3.496	4.1715	5.6315	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
9	1	ellipse	4	1.4111111111110972	1	78	0	4.137174640061236	1	[-10,	0]	2	0	1	1	2.8944	4.8886	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
10	1	ellipse	6	0.02	1	92	3	4.879695472742262	1	[10,	0]	0	0	1	0	1.8642	2.3645	3.4622	4.0565	5.9692	-999	-999	-999	-999	6	6	42	1	None	0.04375	0.23125	0.20625	TRUE
11	1	ellipse	4	1.1111111111111	-1	100	3	3.276045359685373	1	[10,	0]	1	0	-1	0	3.1727	4.9501	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
12	1	ellipse	4	0.02	-1	82	3	5.624315293024585	1	[-10,	0]	1	0	-1	0	2.2407	4.0971	5.0364	5.7206	7.4429	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
13	1	ellipse	6	0.1	1	100	3	4.7657105525039904	1	[-10,	0]	0	0	1	-0	2.0575	3.2551	3.9119	5.3656	-999	-999	-999	-999	-999	2	2	42	1	None	0.04375	0.23125	0.20625	TRUE
14	1	ellipse	4	1.1111111111111	1	75	3	4.876731055376961	1	[10,	0]	2	0	1	0	3.0788	4.0211	5.3199	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
15	1	ellipse	6	0.8111111111111029	-1	98	3	4.035051031501392	1	[10,	0]	5	0	-1	0	2.9411	4.3154	5.4035	-999	-999	-999	-999	-999	-999	2	2	42	1	None	0.04375	0.23125	0.20625	TRUE
16	1	ellipse	4	1.1111111111111	-1	92	3	5.5655988215633245	1	[-10,	0]	1	0	-1	0	2.6907	3.6366	4.8151	6.5405	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
17	1	ellipse	4	0.1	1	107	3	4.013645209585093	1	[10,	0]	2	0	1	-0	2.8184	4.8053	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
18	1	ellipse	6	0.8111111111111029	1	89	0	3.3369479243605515	1	[10,	0]	5	0	1	1	3.1057	4.988	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
19	1	ellipse	6	0.02	-1	110	3	5.643559694330872	1	[10,	0]	3	0	-1	0	2.4521	4.3594	5.0537	6.3526	-999	-999	-999	-999	-999	6	6	42	1	None	0.04375	0.23125	0.20625	TRUE
20	1	ellipse	6	0.6111111111111001	1	69	3	3.3418429311416036	1	[-10,	0]	4	0	1	0	1.9021	2.9574	3.9811	-999	-999	-999	-999	-999	-999	3	3	42	1	None	0.04375	0.23125	0.20625	TRUE
21	1	ellipse	4	1.311111111111103	-1	73	0	5.159677385457061	1	[-10,	0]	1	0	-1	1	3.1142	4.0505	5.5068	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
22	1	ellipse	6	0.6111111111111001	1	90	3	4.134180563374794	1	[10,	0]	1	0	1	-0	1.869	3.3755	3.9683	4.6131	-999	-999	-999	-999	-999	7	7	42	1	None	0.04375	0.23125	0.20625	TRUE
23	1	ellipse	4	1.2111111111111086	-1	80	3	4.134159541424243	1	[10,	0]	2	0	-1	-0	3.0463	3.9046	5.2435	-999	-999	-999	-999	-999	-999	2	0	42	1	None	0.04375	0.23125	0.20625	TRUE
24	1	ellipse	6	0.6111111111111001	1	107	3	5.232591597732459	1	[10,	0]	5	0	1	-0	2.198	3.377	4.9149	6.2755	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
25	1	ellipse	4	1.2111111111111086	1	87	0	4.033377627806322	1	[-10,	0]	2	0	1	-1	2.6468	4.3867	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
26	1	ellipse	4	0.02	1	76	3	4.092459225466586	1	[-10,	0]	0	0	1	0	2.8709	3.9406	5.6632	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
27	1	ellipse	4	1.1111111111111145	1	71	0	5.565510544576424	1	[10,	0]	0	0	1	-1	2.2341	4.1786	5.5334	6.9986	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
28	1	ellipse	6	0.7111111111110944	-1	100	3	3.203052082893252	1	[-10,	0]	0	0	-1	0	2.707	4.2249	-999	-999	-999	-999	-999	-999	-999	2	2	42	1	None	0.04375	0.23125	0.20625	TRUE
29	1	ellipse	6	0.7111111111110944	1	109	0	5.330716522843008	1	[10,	0]	4	0	1	-1	2.9409	4.2496	5.4277	5.9867	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
30	1	ellipse	4	0.1	-1	107	3	3.5077791396799545	1	[10,	0]	1	0	-1	-0	1.9567	2.5334	3.922	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
31	1	ellipse	4	1.01111111111112	-1	77	3	5.551302824095217	1	[10,	0]	2	0	-1	0	2.5758	4.1428	4.71	5.6869	6.7344	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
32	1	ellipse	6	0.6111111111111001	-1	86	3	3.342490088682955	1	[-10,	0]	2	0	-1	0	2.7987	3.9139	-999	-999	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
33	1	ellipse	4	1.01111111111112	1	98	3	4.396275859557921	1	[-10,	0]	0	0	1	0	2.6701	3.9903	5.2431	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
34	1	ellipse	4	1.01111111111112	1	105	3	4.838375083670345	1	[10,	0]	1	0	1	0	2.862	4.0842	5.386	-999	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
35	1	ellipse	6	0.6111111111111001	-1	84	3	5.385541455835452	1	[-10,	0]	4	0	-1	0	2.8765	4.0222	5.3693	6.9733	-999	-999	-999	-999	-999	6	6	42	1	None	0.04375	0.23125	0.20625	TRUE
36	1	ellipse	4	1.1111111111111145	-1	101	0	3.537292786896712	1	[-10,	0]	1	0	-1	1	3.0851	3.9532	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
37	1	ellipse	6	0.6111111111111001	-1	91	3	4.84937050070063	1	[-10,	0]	1	0	-1	0	1.8021	2.8266	3.4004	5.2954	-999	-999	-999	-999	-999	4	4	42	1	None	0.04375	0.23125	0.20625	TRUE
38	1	ellipse	6	0.6611111111110972	-1	108	3	3.8305841858240752	1	[10,	0]	0	0	-1	-0	2.5499	3.3983	5.1321	-999	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
39	1	ellipse	4	1.0611111111111171	-1	92	3	4.347305732056827	1	[10,	0]	3	0	-1	-0	2.0342	4.0256	4.6393	5.7111	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
40	1	ellipse	4	0.1	-1	74	3	4.965005694086171	1	[-10,	0]	3	0	-1	0	2.5748	3.5121000000000002	4.218	5.9429	-999	-999	-999	-999	-999	1	0	42	1	None	0.04375	0.23125	0.20625	TRUE
41	1	ellipse	6	0.6611111111110972	1	96	3	3.639540106438433	1	[10,	0]	5	0	1	-0	3.1348	3.8662	4.8739	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
42	1	ellipse	4	1.0611111111111171	-1	72	3	4.535921525448746	1	[-10,	0]	3	0	-1	0	1.7316	3.1308	4.2837	6.0793	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
43	1	ellipse	4	1.0611111111111171	-1	107	3	4.132695830996012	1	[10,	0]	2	0	-1	-0	2.737	3.8727	4.8779	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
44	1	ellipse	4	0.02	1	72	3	4.197491487823173	1	[10,	0]	1	0	1	0	2.1473	2.9633	4.5207	-999	-999	-999	-999	-999	-999	1	0	42	1	None	0.04375	0.23125	0.20625	TRUE
45	1	ellipse	6	0.6611111111110972	-1	70	3	5.113161518737887	1	[10,	0]	5	0	-1	-0	2.8709	4.7028	6.1943	-999	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
46	1	ellipse	6	0.7111111111110944	1	90	0	5.232443574124194	1	[-10,	0]	5	0	1	2	1.7572	3.1446	4.1475	5.251	7.2105	-999	-999	-999	-999	3	3	42	1	None	0.04375	0.23125	0.20625	TRUE
47	1	ellipse	4	1.1111111111111145	-1	107	0	4.340918348837879	1	[-10,	0]	2	0	-1	-1	2.4386	4.0407	5.1902	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
48	1	ellipse	6	0.1	-1	95	3	5.257081590722083	1	[10,	0]	2	0	-1	0	2.3805	3.446	4.059	5.6221	-999	-999	-999	-999	-999	3	2	42	1	None	0.04375	0.23125	0.20625	TRUE
49	1	ellipse	6	0.6611111111110972	1	91	3	4.340209850680589	1	[-10,	0]	2	0	1	-0	1.7059	2.4069	3.7559	4.7353	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
50	1	ellipse	4	1.0611111111111171	-1	91	3	5.283101354628431	1	[-10,	0]	3	0	-1	-0	2.5685	4.4027	5.5228	6.0823	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
51	1	ellipse	4	1.0611111111111171	1	108	3	4.319890988428539	1	[-10,	0]	2	0	1	0	2.5599	3.9674	4.5412	5.2038	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
52	1	ellipse	4	1.0611111111111171	-1	106	3	5.6326775102950135	1	[10,	0]	3	0	-1	-0	2.3324	3.278	3.9344	5.2974	7.0108	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
53	1	ellipse	4	1.1111111111111145	-1	86	3	5.548097807151945	1	[-10,	0]	0	0	-1	0	2.2916	4.1442	4.7366	6.5714	-999	-999	-999	-999	-999	1	0	42	1	None	0.04375	0.23125	0.20625	TRUE
54	1	ellipse	6	0.02	1	84	3	4.164253918663427	1	[10,	0]	3	0	1	-0	2.6989	4.3547	6.0058	-999	-999	-999	-999	-999	-999	2	2	42	1	None	0.04375	0.23125	0.20625	TRUE
55	1	ellipse	6	0.6611111111110972	1	86	3	4.12262831171932	1	[10,	0]	2	0	1	-0	3.0039	4.476	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
56	1	ellipse	6	0.6611111111110972	1	71	3	4.0513354212782176	1	[10,	0]	3	0	1	-0	3.0694	4.1439	5.5814	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
57	1	ellipse	4	1.1111111111111145	1	75	0	4.700868814860797	1	[-10,	0]	2	0	1	1	2.1453	3.5723	4.8231	5.6864	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
58	1	ellipse	4	1.0611111111111171	1	71	3	5.2271094230999795	1	[10,	0]	3	0	1	0	1.7371	2.6642	4.1042	5.0533	6.9839	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
59	1	ellipse	6	0.7111111111110944	-1	72	3	4.448389075557541	1	[10,	0]	4	0	-1	-0	2.4586	4.0032	4.7363	6.0229	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
60	1	ellipse	6	0.1	1	88	3	3.2343577556064353	1	[-10,	0]	5	0	1	-0	2.2884	3.8182	-999	-999	-999	-999	-999	-999	-999	1	0	42	1	None	0.04375	0.23125	0.20625	TRUE
61	1	ellipse	6	0.1	-1	93	3	4.514548901420772	1	[-10,	0]	1	0	-1	-0	1.8203	3.2222	4.8913	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
62	1	ellipse	4	1.0611111111111171	-1	72	3	3.5765576921593505	1	[10,	0]	3	0	-1	0	2.9638	3.9852	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
63	1	ellipse	6	0.7111111111110944	1	97	3	5.682150426478875	1	[10,	0]	4	0	1	0	2.5145	3.3429	4.0802	5.7323	7.3817	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
64	1	ellipse	6	0.7111111111110944	1	99	3	5.477179051985197	1	[-10,	0]	1	0	1	-0	2.3043	3.8011	5.0536	6.5772	-999	-999	-999	-999	-999	5	4	42	1	None	0.04375	0.23125	0.20625	TRUE
65	1	ellipse	6	0.7611111111110915	-1	96	0	5.494885793816533	1	[-10,	0]	2	0	-1	-1	1.9873	2.8967	4.6312	6.2406	-999	-999	-999	-999	-999	3	3	42	1	None	0.04375	0.23125	0.20625	TRUE
66	1	ellipse	6	0.7111111111110944	-1	80	3	3.546588660406345	1	[-10,	0]	4	0	-1	-0	2.0566	3.6084	4.9237	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
67	1	ellipse	6	0.7111111111110944	-1	80	3	3.3427030068575063	1	[-10,	0]	1	0	-1	-0	2.4267	2.9503	3.8112	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
68	1	ellipse	4	0.02	1	88	3	4.869815527556153	1	[-10,	0]	2	0	1	0	2.5487	3.7813	5.2141	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
69	1	ellipse	4	1.0611111111111171	1	84	3	4.014987809960504	1	[10,	0]	0	0	1	0	2.4263	3.3237	5.2236	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
70	1	ellipse	4	1.1111111111111145	1	84	3	3.861516176170415	1	[-10,	0]	0	0	1	-0	3.0516	4.8263	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
71	1	ellipse	4	1.1111111111111145	1	96	3	4.507122208775686	1	[-10,	0]	0	0	1	0	2.7316	4.198	4.9984	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
72	1	ellipse	4	0.02	-1	75	3	4.759930058964701	1	[10,	0]	2	0	-1	0	2.3634	2.9709	4.4113	5.8973	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
73	1	ellipse	4	1.1111111111111145	1	109	0	3.721180446464735	1	[10,	0]	1	0	1	1	2.2039	4.0112	5.6677	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
74	1	ellipse	6	0.7111111111110944	-1	102	0	4.518103214001222	1	[-10,	0]	1	0	-1	1	2.2803	3.7364	4.4642	5.9182	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
75	1	ellipse	4	1.0611111111111171	1	78	3	4.75883847218304	1	[10,	0]	2	0	1	0	1.9674	2.895	4.8637	6.6769	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
76	1	ellipse	6	0.6611111111110972	1	86	0	4.438017873323702	1	[-10,	0]	5	0	1	-1	2.5686	4.1713	5.0586	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
77	1	ellipse	4	1.0611111111111171	-1	102	3	3.2601142864750425	1	[10,	0]	2	0	-1	0	2.519	3.8465	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
78	1	ellipse	6	0.6111111111111001	-1	74	3	5.357725040284777	1	[10,	0]	4	0	-1	0	3.0166	4.0781	4.7393	6.735	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
79	1	ellipse	6	0.6111111111111001	-1	105	0	5.344103115979931	1	[10,	0]	2	0	-1	1	1.8714	2.7971	4.7687	5.9917	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
80	1	ellipse	4	1.0611111111111171	1	86	0	4.160537581262006	1	[10,	0]	2	0	1	2	2.7686	4.4085	6.231	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
81	1	ellipse	6	0.5611111111111029	1	95	0	5.078514769424214	1	[10,	0]	2	0	1	1	2.3953	2.9853	4.0383	5.4667	-999	-999	-999	-999	-999	3	3	42	1	None	0.04375	0.23125	0.20625	TRUE
82	1	ellipse	4	1.01111111111112	1	72	3	3.7534295069286543	1	[-10,	0]	2	0	1	0	2.3016	3.5379	5.0229	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
83	1	ellipse	4	1.01111111111112	1	88	3	4.444082394691778	1	[10,	0]	0	0	1	-0	2.773	3.3937	4.1693	5.6737	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
84	1	ellipse	6	0.5111111111111057	1	99	3	4.283478861050717	1	[10,	0]	5	0	1	0	1.7226	3.631	5.0685	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
85	1	ellipse	6	0.5111111111111057	1	98	3	5.337532179427205	1	[-10,	0]	3	0	1	0	2.3051	4.0327	5.7277	-999	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
86	1	ellipse	6	0.5111111111111057	1	87	0	4.82663278336665	1	[10,	0]	2	0	1	1	1.8824	3.7501	5.3185	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
87	1	ellipse	4	1.01111111111112	-1	79	0	3.7615070436126974	1	[-10,	0]	0	0	-1	1	1.8624	2.9642	3.6587	5.2175	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
88	1	ellipse	6	0.4611111111111086	-1	103	3	3.938039744324974	1	[-10,	0]	5	0	-1	0	3.0376	4.1842	4.8515	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
89	1	ellipse	6	0.1	-1	95	3	4.4680852055935345	1	[-10,	0]	0	0	-1	0	2.8767	4.6295	6.1135	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
90	1	ellipse	4	0.9611111111111228	-1	107	3	3.2470069598701023	1	[-10,	0]	0	0	-1	0	2.9461	4.8169	-999	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
91	1	ellipse	4	0.02	1	84	3	4.928402508455694	1	[-10,	0]	1	0	1	0	2.8462	4.2887	5.6254	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
92	1	ellipse	4	0.9611111111111228	1	107	3	4.606455904668656	1	[-10,	0]	3	0	1	0	2.3892	2.9678	4.7314	5.3889	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
93	1	ellipse	4	0.1	-1	108	3	4.715886614712482	1	[-10,	0]	1	0	-1	0	2.29	3.0735	3.5789	5.1729	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
94	1	ellipse	6	0.4611111111111086	-1	84	3	4.37678376496234	1	[-10,	0]	3	0	-1	0	2.543	3.3469	4.0614	5.5884	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
95	1	ellipse	4	0.02	1	105	3	5.199283776353671	1	[10,	0]	1	0	1	-0	2.1675	2.8671	3.8099	5.7048	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
96	1	ellipse	6	0.4611111111111086	1	102	3	5.113104883151762	1	[-10,	0]	4	0	1	0	3.0045	3.6972	5.5636	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
97	1	ellipse	4	0.9611111111111228	1	107	3	5.091757219288945	1	[-10,	0]	2	0	1	0	2.5014	3.5023	5.2953	6.2398	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
98	1	ellipse	4	1.01111111111112	1	104	0	5.5648262279280925	1	[-10,	0]	1	0	1	1	1.7719	2.8902	4.3444	5.7891	6.3172	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
99	1	ellipse	6	0.5111111111111057	-1	84	3	5.408539278757841	1	[10,	0]	4	0	-1	0	2.9564	3.5005	4.2859	5.728	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
100	1	ellipse	6	0.5111111111111057	-1	91	3	5.55560643622957	1	[-10,	0]	0	0	-1	-0	2.4441	2.9462	3.4606	4.7821	6.4942	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
101	1	ellipse	6	0.5111111111111057	1	82	3	5.603626520111068	1	[-10,	0]	5	0	1	0	2.467	3.6761	4.2035	5.1206	6.6204	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
102	1	ellipse	4	0.9611111111111228	1	75	3	4.357773074944884	1	[10,	0]	0	0	1	0	1.7561	3.6127	4.6959	-999	-999	-999	-999	-999	-999	1	1	42	1	None	0.04375	0.23125	0.20625	TRUE
103	1	ellipse	6	0.1	1	86	3	3.933631867502096	1	[10,	0]	3	0	1	-0	2.1259	3.0222	3.5948	4.7303	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
104	1	ellipse	4	0.9611111111111228	-1	99	0	5.0575594560982005	1	[10,	0]	2	0	-1	-1	2.7255	4.2213	4.8032	5.7615	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
105	1	ellipse	4	0.9111111111111256	-1	91	3	3.918466457582213	1	[10,	0]	0	0	-1	-0	2.2693	3.6223	5.174	-999	-999	-999	-999	-999	-999	0	0	42	1	None	0.04375	0.23125	0.20625	TRUE
